Assembly	final.contigs
# misassemblies	2
    # relocations	2
    # translocations	0
    # inversions	0
    # interspecies translocations	0
# possibly misassembled contigs	0
# misassembled contigs	2
Misassembled contigs length	3248
# local misassemblies	3
# mismatches	6174
# indels	10
    # short indels	10
    # long indels	0
Indels length	10
