Assembly	scaffolds
# misassemblies	22
    # relocations	22
    # translocations	0
    # inversions	0
    # interspecies translocations	0
# possibly misassembled contigs	1
# misassembled contigs	22
Misassembled contigs length	24093
# local misassemblies	0
# mismatches	14924
# indels	117
    # short indels	108
    # long indels	9
Indels length	247
