Assembly	scaffolds
# misassemblies	25
    # relocations	25
    # translocations	0
    # inversions	0
    # interspecies translocations	0
# possibly misassembled contigs	1
# misassembled contigs	24
Misassembled contigs length	80849
# local misassemblies	5
# mismatches	29411
# indels	521
    # short indels	474
    # long indels	47
Indels length	1402
