Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['6558']
Acidobacterium_capsulatum_ATCC_51196_0935 quast_consensus	['6982']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['6503']
Acidobacterium_capsulatum_ATCC_51196_0935 quast_strain	['6969']
Aeropyrum_pernix_ancestor quast_consensus	['6494']
Aeropyrum_pernix_0935 quast_consensus	['6640']
Aeropyrum_pernix_ancestor quast_strain	['6494']
Aeropyrum_pernix_0935 quast_strain	['6640']
Aquifex_aeolicus_ancestor quast_consensus	['5788']
Aquifex_aeolicus_0935 quast_consensus	['6310']
Aquifex_aeolicus_ancestor quast_strain	['5788']
Aquifex_aeolicus_0935 quast_strain	['6310']
Archaeoglobus_fulgidus_0935 quast_consensus	['6389']
Archaeoglobus_fulgidus_ancestor quast_consensus	['5970']
Archaeoglobus_fulgidus_0935 quast_strain	['6328']
Archaeoglobus_fulgidus_ancestor quast_strain	['5970']
Bacillus_anthracis_str._Ames_0935 quast_consensus	['6177']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['5955']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['5955']
Bacillus_anthracis_str._Ames_0935 quast_strain	['6124']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['4980']
Bacillus_cereus_ATCC_10987_0935 quast_consensus	['5218']
Bacillus_cereus_ATCC_10987_0935 quast_strain	['5218']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['4980']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['5843']
Bacillus_cereus_ATCC_14579_0935 quast_consensus	['6084']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['5839']
Bacillus_cereus_ATCC_14579_0935 quast_strain	['6070']
Bacillus_halodurans_ancestor quast_consensus	['6041']
Bacillus_halodurans_0935 quast_consensus	['6744']
Bacillus_halodurans_ancestor quast_strain	['6017']
Bacillus_halodurans_0935 quast_strain	['6744']
Bacillus_subtilis_ancestor quast_consensus	['6501']
Bacillus_subtilis_0935 quast_consensus	['7124']
Bacillus_subtilis_ancestor quast_strain	['6473']
Bacillus_subtilis_0935 quast_strain	['7124']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['6502']
Bacteroides_thetaiotaomicron_0935 quast_consensus	['6798']
Bacteroides_thetaiotaomicron_0935 quast_strain	['6766']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['6452']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['7544']
Bdellovibrio_bacteriovorus_0935 quast_consensus	['7461']
Bdellovibrio_bacteriovorus_0935 quast_strain	['7461']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['7533']
Bifidobacterium_longum_ancestor quast_consensus	['5597']
Bifidobacterium_longum_0935 quast_consensus	['5940']
Bifidobacterium_longum_ancestor quast_strain	['5597']
Bifidobacterium_longum_0935 quast_strain	['5940']
Bordetella_bronchiseptica_0935 quast_consensus	['5535']
Bordetella_bronchiseptica_ancestor quast_consensus	['5352']
Bordetella_bronchiseptica_ancestor quast_strain	['5332']
Bordetella_bronchiseptica_0935 quast_strain	['5488']
Bordetella_parapertussis_ancestor quast_consensus	['5333']
Bordetella_parapertussis_0935 quast_consensus	['5699']
Bordetella_parapertussis_ancestor quast_strain	['5333']
Bordetella_parapertussis_0935 quast_strain	['5699']
Bordetella_pertussis_ancestor quast_consensus	['4294']
Bordetella_pertussis_0935 quast_consensus	['5271']
Bordetella_pertussis_ancestor quast_strain	['4289']
Bordetella_pertussis_0935 quast_strain	['5271']
Borrelia_burgdorferi_0935 quast_consensus	['4579']
Borrelia_burgdorferi_ancestor quast_consensus	['4139']
Borrelia_burgdorferi_0935 quast_strain	['4579']
Borrelia_burgdorferi_ancestor quast_strain	['4132']
Bradyrhizobium_japonicum_ancestor quast_consensus	['6040']
Bradyrhizobium_japonicum_0935 quast_consensus	['6288']
Bradyrhizobium_japonicum_0935 quast_strain	['6273']
Bradyrhizobium_japonicum_ancestor quast_strain	['6040']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['5310']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['5310']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_consensus	['7051']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_strain	['7051']
Buchnera_aphidicola_Schizaphis_graminum_0935 quast_consensus	['6402']
Buchnera_aphidicola_Schizaphis_graminum_0935 quast_strain	['6402']
Caenorhabditis_briggsae_ancestor quast_consensus	['3794']
Caenorhabditis_briggsae_0935 quast_consensus	['5034']
Caenorhabditis_briggsae_0935 quast_strain	['5020']
Caenorhabditis_briggsae_ancestor quast_strain	['3794']
Campylobacter_jejuni_0935 quast_consensus	['6039']
Campylobacter_jejuni_ancestor quast_consensus	['5859']
Campylobacter_jejuni_ancestor quast_strain	['5859']
Campylobacter_jejuni_0935 quast_strain	['6039']
Candidatus_Blochmannia_floridanus_0935 quast_consensus	['4788']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['4754']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['4754']
Candidatus_Blochmannia_floridanus_0935 quast_strain	['4788']
Caulobacter_vibrioides_ancestor quast_consensus	['5645']
Caulobacter_vibrioides_0935 quast_consensus	['6025']
