Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['8258']
Acidobacterium_capsulatum_ATCC_51196_0930 quast_consensus	['9028']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['8258']
Acidobacterium_capsulatum_ATCC_51196_0930 quast_strain	['9023']
Aeropyrum_pernix_ancestor quast_consensus	['8628']
Aeropyrum_pernix_0930 quast_consensus	['8876']
Aeropyrum_pernix_ancestor quast_strain	['8628']
Aeropyrum_pernix_0930 quast_strain	['8876']
Aquifex_aeolicus_ancestor quast_consensus	['8924']
Aquifex_aeolicus_0930 quast_consensus	['9284']
Aquifex_aeolicus_ancestor quast_strain	['8924']
Aquifex_aeolicus_0930 quast_strain	['9284']
Archaeoglobus_fulgidus_0930 quast_consensus	['9357']
Archaeoglobus_fulgidus_ancestor quast_consensus	['8188']
Archaeoglobus_fulgidus_ancestor quast_strain	['8188']
Archaeoglobus_fulgidus_0930 quast_strain	['9357']
Bacillus_anthracis_str._Ames_0930 quast_consensus	['8969']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['8426']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['8426']
Bacillus_anthracis_str._Ames_0930 quast_strain	['8969']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['6669']
Bacillus_cereus_ATCC_10987_0930 quast_consensus	['7194']
Bacillus_cereus_ATCC_10987_0930 quast_strain	['7194']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['6653']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['7910']
Bacillus_cereus_ATCC_14579_0930 quast_consensus	['8468']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['7867']
Bacillus_cereus_ATCC_14579_0930 quast_strain	['8468']
Bacillus_halodurans_ancestor quast_consensus	['7877']
Bacillus_halodurans_0930 quast_consensus	['9404']
Bacillus_halodurans_ancestor quast_strain	['7877']
Bacillus_halodurans_0930 quast_strain	['9404']
Bacillus_subtilis_ancestor quast_consensus	['9098']
Bacillus_subtilis_0930 quast_consensus	['9425']
Bacillus_subtilis_ancestor quast_strain	['8995']
Bacillus_subtilis_0930 quast_strain	['9425']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['8781']
Bacteroides_thetaiotaomicron_0930 quast_consensus	['9638']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['8781']
Bacteroides_thetaiotaomicron_0930 quast_strain	['9638']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['10840']
Bdellovibrio_bacteriovorus_0930 quast_consensus	['10530']
Bdellovibrio_bacteriovorus_0930 quast_strain	['10530']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['10840']
Bifidobacterium_longum_ancestor quast_consensus	['7380']
Bifidobacterium_longum_0930 quast_consensus	['7703']
Bifidobacterium_longum_0930 quast_strain	['7703']
Bifidobacterium_longum_ancestor quast_strain	['7380']
Bordetella_bronchiseptica_0930 quast_consensus	['7389']
Bordetella_bronchiseptica_ancestor quast_consensus	['6821']
Bordetella_bronchiseptica_ancestor quast_strain	['6779']
Bordetella_bronchiseptica_0930 quast_strain	['7389']
Bordetella_parapertussis_ancestor quast_consensus	['6698']
Bordetella_parapertussis_0930 quast_consensus	['7354']
Bordetella_parapertussis_ancestor quast_strain	['6698']
Bordetella_parapertussis_0930 quast_strain	['7354']
Bordetella_pertussis_ancestor quast_consensus	['5222']
Bordetella_pertussis_0930 quast_consensus	['6844']
Bordetella_pertussis_0930 quast_strain	['6844']
Bordetella_pertussis_ancestor quast_strain	['5222']
Borrelia_burgdorferi_0930 quast_consensus	['5498']
Borrelia_burgdorferi_ancestor quast_consensus	['4883']
Borrelia_burgdorferi_0930 quast_strain	['5498']
Borrelia_burgdorferi_ancestor quast_strain	['4883']
Bradyrhizobium_japonicum_ancestor quast_consensus	['7743']
Bradyrhizobium_japonicum_0930 quast_consensus	['8209']
Bradyrhizobium_japonicum_ancestor quast_strain	['7703']
Bradyrhizobium_japonicum_0930 quast_strain	['8182']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['6098']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['6098']
Buchnera_aphidicola_Baizongia_pistaciae_0930 quast_consensus	['7613']
Buchnera_aphidicola_Baizongia_pistaciae_0930 quast_strain	['7613']
Buchnera_aphidicola_Schizaphis_graminum_0930 quast_consensus	['7619']
Buchnera_aphidicola_Schizaphis_graminum_0930 quast_strain	['7619']
Caenorhabditis_briggsae_ancestor quast_consensus	['4667']
Caenorhabditis_briggsae_0930 quast_consensus	['6435']
Caenorhabditis_briggsae_ancestor quast_strain	['4657']
Caenorhabditis_briggsae_0930 quast_strain	['6412']
Campylobacter_jejuni_0930 quast_consensus	['7742']
Campylobacter_jejuni_ancestor quast_consensus	['7406']
Campylobacter_jejuni_ancestor quast_strain	['7406']
Campylobacter_jejuni_0930 quast_strain	['7739']
Candidatus_Blochmannia_floridanus_0930 quast_consensus	['6910']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['7241']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['7241']
Candidatus_Blochmannia_floridanus_0930 quast_strain	['6910']
Caulobacter_vibrioides_ancestor quast_consensus	['7342']
Caulobacter_vibrioides_0930 quast_consensus	['8163']
Caulobacter_vibrioides_ancestor quast_strain	['7286']
Caulobacter_vibrioides_0930 quast_strain	['8163']
Chlamydia_muridarum_ancestor quast_consensus	['8700']
Chlamydia_muridarum_0930 quast_consensus	['9596']
Chlamydia_muridarum_0930 quast_strain	['9596']
Chlamydia_muridarum_ancestor quast_strain	['8700']
Chlamydia_trachomatis_ancestor quast_consensus	['7893']
Chlamydia_trachomatis_0930 quast_consensus	['7459']
