Acidobacterium_capsulatum_ATCC_51196_0915 quast_consensus	['24554']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['20315']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['20315']
Acidobacterium_capsulatum_ATCC_51196_0915 quast_strain	['24554']
Aeropyrum_pernix_0915 quast_consensus	['25913']
Aeropyrum_pernix_ancestor quast_consensus	['21192']
Aeropyrum_pernix_0915 quast_strain	['25913']
Aeropyrum_pernix_ancestor quast_strain	['21192']
Aquifex_aeolicus_0915 quast_consensus	['23109']
Aquifex_aeolicus_ancestor quast_consensus	['21271']
Aquifex_aeolicus_0915 quast_strain	['23109']
Aquifex_aeolicus_ancestor quast_strain	['21271']
Archaeoglobus_fulgidus_0915 quast_consensus	['24764']
Archaeoglobus_fulgidus_ancestor quast_consensus	['20974']
Archaeoglobus_fulgidus_ancestor quast_strain	['20974']
Archaeoglobus_fulgidus_0915 quast_strain	['24764']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['18800']
Bacillus_anthracis_str._Ames_0915 quast_consensus	['22363']
Bacillus_anthracis_str._Ames_0915 quast_strain	['22363']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['18800']
Bacillus_cereus_ATCC_10987_0915 quast_consensus	['14103']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['13042']
Bacillus_cereus_ATCC_10987_0915 quast_strain	['14103']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['13042']
Bacillus_cereus_ATCC_14579_0915 quast_consensus	['18733']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['17846']
Bacillus_cereus_ATCC_14579_0915 quast_strain	['18733']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['17846']
Bacillus_halodurans_0915 quast_consensus	['23926']
Bacillus_halodurans_ancestor quast_consensus	['16874']
Bacillus_halodurans_0915 quast_strain	['23926']
Bacillus_halodurans_ancestor quast_strain	['16874']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['20657']
Bacteroides_thetaiotaomicron_0915 quast_consensus	['23860']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['20657']
Bacteroides_thetaiotaomicron_0915 quast_strain	['23860']
Bdellovibrio_bacteriovorus_0915 quast_consensus	['26535']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['25281']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['25281']
Bdellovibrio_bacteriovorus_0915 quast_strain	['26535']
Bifidobacterium_longum_ancestor quast_consensus	['18708']
Bifidobacterium_longum_0915 quast_consensus	['21374']
Bifidobacterium_longum_0915 quast_strain	['21374']
Bifidobacterium_longum_ancestor quast_strain	['18708']
Bordetella_bronchiseptica_ancestor quast_consensus	['17295']
Bordetella_bronchiseptica_0915 quast_consensus	['19810']
