strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Mycoplasma_genitalium	99.998	99.998	99.705	99.705
Chlamydia_trachomatis	99.955	99.392	99.392	99.955
Methanopyrus_kandleri	99.957	99.89	99.957	99.89
Pseudomonas_syringae_pv._tomato	96.243	99.984	96.243	99.984
Shigella_flexneri	99.989	99.989	92.361	92.361
Bacillus_anthracis_str._Ames	99.992	98.933	99.992	98.933
Gloeobacter_violaceus	99.304	99.985	99.985	99.304
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	99.986	NA	99.986
Rickettsia_conorii	99.747	99.779	99.747	99.779
Leishmania_major	99.958	99.958	93.441	93.441
Thermoplasma_volcanium	99.677	99.575	99.575	99.677
Pseudomonas_aeruginosa	96.167	96.167	99.754	99.754
Helicobacter_hepaticus	99.781	99.526	99.526	99.781
Streptococcus_agalactiae_serogroup_III	92.707	99.966	99.966	92.707
Tropheryma_whipplei_TW0827	97.143	97.143	99.974	99.974
Haemophilus_influenzae	99.715	97.43	97.43	99.715
Pasteurella_multocida	99.987	98.492	98.492	99.987
Prochlorococcus_marinus	99.941	99.012	99.012	99.941
Corynebacterium_glutamicum	97.674	97.674	99.99	99.99
Archaeoglobus_fulgidus	99.216	99.978	99.216	99.978
Bacillus_subtilis	99.969	98.709	98.709	99.969
Staphylococcus_aureus_subsp._aureus_N315	97.45	NA	97.45	NA
Corynebacterium_efficiens	99.987	96.664	99.987	96.664
Geobacter_sulfurreducens	99.031	99.031	99.988	99.988
Yersinia_pestis_KIM	96.057	96.057	99.98	99.98
Bacillus_cereus_ATCC_10987	99.671	98.475	99.671	98.475
Pseudomonas_putida_KT2440	97.714	97.714	99.986	99.986
Sinorhizobium_meliloti	99.981	98.293	98.293	99.981
Lactobacillus_johnsonii	97.648	99.991	97.648	99.991
Chlamydophila_pneumoniae_CWL029	99.99	99.591	99.99	99.591
Streptomyces_coelicolor	99.555	99.555	98.758	98.758
Streptomyces_avermitilis	99.962	99.962	98.864	98.864
Dehalococcoides_ethenogenes_195	99.97	99.97	94.22	94.22
Rickettsia_prowazekii	99.805	99.805	99.981	99.981
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	99.298	NA	99.298	NA
Synechococcus_sp._WH_8102	99.989	98.913	99.989	98.913
Nitrosomonas_europaea	99.976	96.249	99.976	96.249
Mycoplasma_penetrans	97.633	97.633	99.984	99.984
Rhodopseudomonas_palustris	99.701	99.888	99.888	99.701
Chlamydophila_pneumoniae_AR39	99.406	99.635	99.635	99.406
Escherichia_coli	98.576	99.977	98.576	99.977
Xylella_fastidiosa_Temecula1	99.983	95.606	99.983	95.606
Treponema_denticola	99.976	99.976	99.151	99.151
Helicobacter_pylori_J99	95.087	95.087	99.988	99.988
Bacillus_cereus_ATCC_14579	98.428	99.579	99.579	98.428
Mycobacterium_avium_subsp._paratuberculosis	NA	99.936	NA	99.936
Sulfolobus_solfataricus	99.965	93.347	99.965	93.347
Lactococcus_lactis_subsp._lactis	96.545	99.973	99.973	96.545
Xanthomonas_axonopodis_pv._citri	99.976	99.074	99.854	99.074
Borrelia_burgdorferi	98.201	99.354	99.354	99.522
Staphylococcus_aureus_subsp._aureus_MW2	98.7	NA	98.7	NA
Bordetella_bronchiseptica	99.941	99.941	97.912	97.912
Mycobacterium_tuberculosis_CDC1551	98.936	99.886	98.936	99.886
Buchnera_aphidicola_Schizaphis_graminum	NA	99.949	NA	99.949
Haemophilus_ducreyi	99.941	95.95	99.941	95.95
Mycobacterium_tuberculosis_H37Rv	99.991	98.74	99.991	98.74
Clostridium_tetani	98.744	98.744	99.936	99.936
Pyrococcus_furiosus	98.703	99.983	98.703	99.983
Acidobacterium_capsulatum_ATCC_51196	99.321	99.98	99.321	99.98
Xanthomonas_campestris_pv._campestris	99.985	98.106	99.985	98.106
Streptococcus_pneumoniae_R6	98.02	98.02	99.966	99.966
Wolinella_succinogenes	99.977	98.066	98.066	99.977
Streptococcus_pyogenes_MGAS315	99.968	97.197	97.197	99.968
Methanosarcina_acetivorans	95.62	95.62	99.951	99.951
Streptococcus_pyogenes	99.971	99.971	97.98	97.98
Aquifex_aeolicus	99.99	99.443	99.443	99.99
Clostridium_acetobutylicum	99.969	98.403	98.403	99.969
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	98.727	NA	98.727	NA
Streptococcus_pneumoniae	97.956	99.986	99.986	97.956
Methanococcus_maripaludis	99.411	99.948	99.948	99.411
Cyanidioschyzon_merolae	96.543	99.964	96.543	99.964
Clostridium_perfringens	98.415	98.415	99.984	99.984
Streptococcus_pyogenes_MGAS8232	96.187	99.964	96.187	99.964
Ralstonia_solanacearum	98.903	99.989	99.989	98.903
Ureaplasma_parvum	99.11	99.973	99.11	99.973
Mycoplasma_gallisepticum	99.953	97.009	99.953	97.009
Methanocaldococcus_jannaschii	99.958	98.529	99.958	98.529
Staphylococcus_epidermidis	97.368	99.961	99.961	97.368
Buchnera_aphidicola_Acyrthosiphon_pisum	99.874	NA	99.874	NA
Mycoplasma_mycoides_subsp._mycoides_SC	81.92	99.567	99.567	81.92
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	98.563	NA	98.563	NA
Escherichia_coli_O157_H7_EDL933	99.983	93.464	93.464	99.983
Bordetella_pertussis	99.958	99.958	93.389	93.389
Streptococcus_pyogenes_SSI-1	97.454	99.959	99.959	97.454
Aeropyrum_pernix	99.904	99.995	99.904	99.995
Wolbachia_sp._wMel	94.447	99.985	94.447	99.985
Pyrococcus_abyssi	99.945	99.981	99.981	99.945
Shewanella_oneidensis	99.972	95.554	99.972	95.554
Mycobacterium_bovis	99.984	99.243	99.243	99.984
Streptococcus_mutans	98.044	100.0	100.0	98.044
Vibrio_cholerae	99.977	97.975	99.977	97.975
Coxiella_burnetii	99.953	93.187	99.953	93.187
Chlamydophila_pneumoniae_TW-183	99.715	99.938	99.938	99.715
Candidatus_Blochmannia_floridanus	99.904	99.919	99.904	99.919
Pyrobaculum_aerophilum	99.296	99.296	99.97	99.97
Escherichia_coli_O157_H7	94.813	94.813	99.98	99.98
Listeria_monocytogenes_str._4b_F2365	98.84	99.994	98.84	99.994
Listeria_innocua	99.987	99.987	98.155	98.155
Mycoplasma_pulmonis	99.926	98.209	99.926	98.209
Nanoarchaeum_equitans	99.988	99.988	99.988	99.988
Treponema_pallidum	98.64	99.919	99.919	98.64
Staphylococcus_aureus_subsp._aureus_Mu50	NA	99.983	NA	99.983
Xylella_fastidiosa	99.993	95.312	95.312	99.993
Buchnera_aphidicola_Baizongia_pistaciae	NA	99.999	NA	99.999
Thermoanaerobacter_tengcongensis	99.949	94.584	94.584	99.949
Bradyrhizobium_japonicum	99.971	99.971	99.009	99.009
Corynebacterium_glutamicum_ATCC_13032	99.987	98.329	99.987	98.329
Caulobacter_vibrioides	99.267	99.992	99.992	99.267
Onion_yellows_phytoplasma	99.929	86.177	86.177	99.929
Mesorhizobium_loti	99.443	99.982	99.982	99.443
Fusobacterium_nucleatum_subsp._nucleatum	97.378	NA	97.378	NA
Bdellovibrio_bacteriovorus	99.929	99.991	99.991	99.929
Yersinia_pestis	96.209	96.209	99.982	99.982
Chlamydia_muridarum	99.472	98.536	98.536	99.472
Salmonella_typhi	98.416	99.974	99.974	98.416
Bacillus_halodurans	99.985	96.494	96.494	99.985
Bacteroides_thetaiotaomicron	98.273	99.813	99.813	98.273
Synechococcus_elongatus	99.69	99.69	99.654	99.654
Thermus_thermophilus_HB27	99.935	98.676	98.676	99.935

