Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['15021']
Acidobacterium_capsulatum_ATCC_51196_0920 quast_consensus	['16757']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['15021']
Acidobacterium_capsulatum_ATCC_51196_0920 quast_strain	['16757']
Aeropyrum_pernix_ancestor quast_consensus	['22580']
Aeropyrum_pernix_0920 quast_consensus	['23832']
Aeropyrum_pernix_ancestor quast_strain	['22580']
Aeropyrum_pernix_0920 quast_strain	['23832']
Aquifex_aeolicus_ancestor quast_consensus	['16647']
Aquifex_aeolicus_0920 quast_consensus	['16568']
Aquifex_aeolicus_ancestor quast_strain	['16647']
Aquifex_aeolicus_0920 quast_strain	['16568']
Archaeoglobus_fulgidus_0920 quast_consensus	['16799']
Archaeoglobus_fulgidus_ancestor quast_consensus	['13997']
Archaeoglobus_fulgidus_ancestor quast_strain	['13997']
Archaeoglobus_fulgidus_0920 quast_strain	['16799']
Bacillus_anthracis_str._Ames_0920 quast_consensus	['15597']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['15133']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['15133']
Bacillus_anthracis_str._Ames_0920 quast_strain	['15597']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['10341']
Bacillus_cereus_ATCC_10987_0920 quast_consensus	['11564']
Bacillus_cereus_ATCC_10987_0920 quast_strain	['11564']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['10341']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['13785']
Bacillus_cereus_ATCC_14579_0920 quast_consensus	['15503']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['13785']
Bacillus_cereus_ATCC_14579_0920 quast_strain	['15503']
Bacillus_halodurans_ancestor quast_consensus	['13186']
Bacillus_halodurans_0920 quast_consensus	['17437']
Bacillus_halodurans_ancestor quast_strain	['13186']
Bacillus_halodurans_0920 quast_strain	['17437']
Bacillus_subtilis_ancestor quast_consensus	['18956']
Bacillus_subtilis_0920 quast_consensus	['20499']
Bacillus_subtilis_ancestor quast_strain	['18956']
Bacillus_subtilis_0920 quast_strain	['20499']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['14949']
Bacteroides_thetaiotaomicron_0920 quast_consensus	['16611']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['14949']
Bacteroides_thetaiotaomicron_0920 quast_strain	['16611']
Bdellovibrio_bacteriovorus_0920 quast_consensus	['19008']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['18385']
Bdellovibrio_bacteriovorus_0920 quast_strain	['19008']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['18385']
Bifidobacterium_longum_ancestor quast_consensus	['13038']
Bifidobacterium_longum_0920 quast_consensus	['14312']
Bifidobacterium_longum_0920 quast_strain	['14312']
Bifidobacterium_longum_ancestor quast_strain	['13038']
Bordetella_bronchiseptica_ancestor quast_consensus	['11862']
Bordetella_bronchiseptica_0920 quast_consensus	['14519']
Bordetella_bronchiseptica_ancestor quast_strain	['11862']
Bordetella_bronchiseptica_0920 quast_strain	['14519']
Bordetella_parapertussis_ancestor quast_consensus	['12192']
Bordetella_parapertussis_0920 quast_consensus	['13759']
Bordetella_parapertussis_ancestor quast_strain	['12192']
Bordetella_parapertussis_0920 quast_strain	['13759']
Bordetella_pertussis_0920 quast_consensus	['12789']
Bordetella_pertussis_ancestor quast_consensus	['8462']
Bordetella_pertussis_0920 quast_strain	['12789']
Bordetella_pertussis_ancestor quast_strain	['8462']
Borrelia_burgdorferi_ancestor quast_consensus	['9753']
Borrelia_burgdorferi_0920 quast_consensus	['9630']
Borrelia_burgdorferi_0920 quast_strain	['9630']
Borrelia_burgdorferi_ancestor quast_strain	['9753']
Bradyrhizobium_japonicum_ancestor quast_consensus	['13846']
Bradyrhizobium_japonicum_0920 quast_consensus	['14804']
Bradyrhizobium_japonicum_ancestor quast_strain	['13846']
Bradyrhizobium_japonicum_0920 quast_strain	['14804']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['11959']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['11959']
Buchnera_aphidicola_Baizongia_pistaciae_0920 quast_consensus	['12571']
Buchnera_aphidicola_Baizongia_pistaciae_0920 quast_strain	['12571']
Buchnera_aphidicola_Schizaphis_graminum_0920 quast_consensus	['13586']
Buchnera_aphidicola_Schizaphis_graminum_0920 quast_strain	['13586']
Caenorhabditis_briggsae_ancestor quast_consensus	['6387']
Caenorhabditis_briggsae_0920 quast_consensus	['9440']
Caenorhabditis_briggsae_ancestor quast_strain	['6387']
Caenorhabditis_briggsae_0920 quast_strain	['9440']
Campylobacter_jejuni_0920 quast_consensus	['14603']
Campylobacter_jejuni_ancestor quast_consensus	['12204']
Campylobacter_jejuni_ancestor quast_strain	['12204']
Campylobacter_jejuni_0920 quast_strain	['14603']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['14467']
Candidatus_Blochmannia_floridanus_0920 quast_consensus	['15993']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['14467']
Candidatus_Blochmannia_floridanus_0920 quast_strain	['15993']
Caulobacter_vibrioides_ancestor quast_consensus	['11932']
Caulobacter_vibrioides_0920 quast_consensus	['13643']
Caulobacter_vibrioides_ancestor quast_strain	['11932']
Caulobacter_vibrioides_0920 quast_strain	['13643']
Chlamydia_muridarum_0920 quast_consensus	['17926']
Chlamydia_muridarum_ancestor quast_consensus	['17305']
Chlamydia_muridarum_0920 quast_strain	['17926']
Chlamydia_muridarum_ancestor quast_strain	['17305']
Chlamydia_trachomatis_ancestor quast_consensus	['13168']
Chlamydia_trachomatis_0920 quast_consensus	['12507']
Chlamydia_trachomatis_0920 quast_strain	['12507']
Chlamydia_trachomatis_ancestor quast_strain	['13168']
Chlamydophila_caviae_0920 quast_consensus	['13724']
Chlamydophila_caviae_ancestor quast_consensus	['12951']
Chlamydophila_caviae_0920 quast_strain	['13724']
Chlamydophila_caviae_ancestor quast_strain	['12951']
Chlamydophila_pneumoniae_AR39_0920 quast_consensus	['11133']
Chlamydophila_pneumoniae_AR39_ancestor quast_consensus	['11113']
Chlamydophila_pneumoniae_AR39_0920 quast_strain	['11133']
Chlamydophila_pneumoniae_AR39_ancestor quast_strain	['11113']
Chlamydophila_pneumoniae_CWL029_ancestor quast_consensus	['17437']
Chlamydophila_pneumoniae_CWL029_0920 quast_consensus	['19564']
Chlamydophila_pneumoniae_CWL029_ancestor quast_strain	['17437']
Chlamydophila_pneumoniae_CWL029_0920 quast_strain	['19564']
Chlamydophila_pneumoniae_TW-183_ancestor quast_consensus	['15936']
Chlamydophila_pneumoniae_TW-183_0920 quast_consensus	['16908']
