Acidobacterium_capsulatum_ATCC_51196_0940 quast_consensus	['5005']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['4680']
Acidobacterium_capsulatum_ATCC_51196_0940 quast_strain	['5005']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['4630']
Aeropyrum_pernix_0940 quast_consensus	['5251']
Aeropyrum_pernix_ancestor quast_consensus	['4709']
Aeropyrum_pernix_0940 quast_strain	['5251']
Aeropyrum_pernix_ancestor quast_strain	['4705']
Aquifex_aeolicus_0940 quast_consensus	['4850']
Aquifex_aeolicus_ancestor quast_consensus	['4797']
Aquifex_aeolicus_0940 quast_strain	['4850']
Aquifex_aeolicus_ancestor quast_strain	['4797']
Archaeoglobus_fulgidus_0940 quast_consensus	['5109']
Archaeoglobus_fulgidus_ancestor quast_consensus	['4907']
Archaeoglobus_fulgidus_0940 quast_strain	['5108']
Archaeoglobus_fulgidus_ancestor quast_strain	['4907']
Bacillus_anthracis_str._Ames_0940 quast_consensus	['4445']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['4371']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['4345']
Bacillus_anthracis_str._Ames_0940 quast_strain	['4438']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['4021']
Bacillus_cereus_ATCC_10987_0940 quast_consensus	['4084']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['4016']
Bacillus_cereus_ATCC_10987_0940 quast_strain	['4084']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['4373']
Bacillus_cereus_ATCC_14579_0940 quast_consensus	['4512']
Bacillus_cereus_ATCC_14579_0940 quast_strain	['4512']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['4373']
Bacillus_halodurans_0940 quast_consensus	['5131']
Bacillus_halodurans_ancestor quast_consensus	['4637']
Bacillus_halodurans_ancestor quast_strain	['4637']
Bacillus_halodurans_0940 quast_strain	['5131']
Bacillus_subtilis_ancestor quast_consensus	['5050']
Bacillus_subtilis_0940 quast_consensus	['5083']
Bacillus_subtilis_0940 quast_strain	['5083']
Bacillus_subtilis_ancestor quast_strain	['5015']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['4760']
Bacteroides_thetaiotaomicron_0940 quast_consensus	['5004']
Bacteroides_thetaiotaomicron_0940 quast_strain	['4997']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['4749']
Bdellovibrio_bacteriovorus_0940 quast_consensus	['5232']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['5250']
Bdellovibrio_bacteriovorus_0940 quast_strain	['5232']
