Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['949']
Acidobacterium_capsulatum_ATCC_51196_0980 quast_consensus	['953']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['703']
Acidobacterium_capsulatum_ATCC_51196_0980 quast_strain	['696']
Aeropyrum_pernix_ancestor quast_consensus	['999']
Aeropyrum_pernix_0980 quast_consensus	['981']
Aeropyrum_pernix_ancestor quast_strain	['725']
Aeropyrum_pernix_0980 quast_strain	['681']
Aquifex_aeolicus_ancestor quast_consensus	['941']
Aquifex_aeolicus_0980 quast_consensus	['917']
Aquifex_aeolicus_ancestor quast_strain	['734']
Aquifex_aeolicus_0980 quast_strain	['682']
Archaeoglobus_fulgidus_0980 quast_consensus	['924']
Archaeoglobus_fulgidus_ancestor quast_consensus	['922']
Archaeoglobus_fulgidus_ancestor quast_strain	['699']
Archaeoglobus_fulgidus_0980 quast_strain	['678']
Bacillus_anthracis_str._Ames_0980 quast_consensus	['970']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['979']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['694']
Bacillus_anthracis_str._Ames_0980 quast_strain	['693']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['956']
Bacillus_cereus_ATCC_10987_0980 quast_consensus	['938']
Bacillus_cereus_ATCC_10987_0980 quast_strain	['672']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['682']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['961']
Bacillus_cereus_ATCC_14579_0980 quast_consensus	['945']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['694']
Bacillus_cereus_ATCC_14579_0980 quast_strain	['693']
Bacillus_halodurans_ancestor quast_consensus	['934']
Bacillus_halodurans_0980 quast_consensus	['934']
Bacillus_halodurans_ancestor quast_strain	['668']
Bacillus_halodurans_0980 quast_strain	['689']
Bacillus_subtilis_ancestor quast_consensus	['973']
Bacillus_subtilis_0980 quast_consensus	['970']
Bacillus_subtilis_ancestor quast_strain	['705']
Bacillus_subtilis_0980 quast_strain	['722']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['943']
Bacteroides_thetaiotaomicron_0980 quast_consensus	['933']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['704']
Bacteroides_thetaiotaomicron_0980 quast_strain	['692']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['970']
Bdellovibrio_bacteriovorus_0980 quast_consensus	['943']
Bdellovibrio_bacteriovorus_0980 quast_strain	['707']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['723']
Bifidobacterium_longum_0980 quast_consensus	['956']
Bifidobacterium_longum_ancestor quast_consensus	['949']
Bifidobacterium_longum_0980 quast_strain	['695']
Bifidobacterium_longum_ancestor quast_strain	['707']
Bordetella_bronchiseptica_ancestor quast_consensus	['984']
Bordetella_bronchiseptica_0980 quast_consensus	['968']
Bordetella_bronchiseptica_ancestor quast_strain	['663']
Bordetella_bronchiseptica_0980 quast_strain	['670']
Bordetella_parapertussis_ancestor quast_consensus	['983']
Bordetella_parapertussis_0980 quast_consensus	['979']
Bordetella_parapertussis_ancestor quast_strain	['686']
Bordetella_parapertussis_0980 quast_strain	['706']
Bordetella_pertussis_0980 quast_consensus	['917']
Bordetella_pertussis_ancestor quast_consensus	['915']
Bordetella_pertussis_0980 quast_strain	['623']
Bordetella_pertussis_ancestor quast_strain	['645']
Borrelia_burgdorferi_0980 quast_consensus	['1052']
Borrelia_burgdorferi_ancestor quast_consensus	['1018']
Borrelia_burgdorferi_0980 quast_strain	['667']
Borrelia_burgdorferi_ancestor quast_strain	['699']
Bradyrhizobium_japonicum_ancestor quast_consensus	['975']
Bradyrhizobium_japonicum_0980 quast_consensus	['962']
Bradyrhizobium_japonicum_ancestor quast_strain	['710']
Bradyrhizobium_japonicum_0980 quast_strain	['686']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['1266']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['1266']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_consensus	['1449']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_strain	['1449']
Buchnera_aphidicola_Schizaphis_graminum_0980 quast_consensus	['1125']
Buchnera_aphidicola_Schizaphis_graminum_0980 quast_strain	['1125']
Caenorhabditis_briggsae_ancestor quast_consensus	['834']
Caenorhabditis_briggsae_0980 quast_consensus	['858']
Caenorhabditis_briggsae_ancestor quast_strain	['622']
Caenorhabditis_briggsae_0980 quast_strain	['632']
Campylobacter_jejuni_0980 quast_consensus	['1022']
Campylobacter_jejuni_ancestor quast_consensus	['992']
Campylobacter_jejuni_ancestor quast_strain	['701']
Campylobacter_jejuni_0980 quast_strain	['657']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['1081']
Candidatus_Blochmannia_floridanus_0980 quast_consensus	['1032']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['698']
Candidatus_Blochmannia_floridanus_0980 quast_strain	['669']
Caulobacter_vibrioides_ancestor quast_consensus	['947']
Caulobacter_vibrioides_0980 quast_consensus	['945']
Caulobacter_vibrioides_ancestor quast_strain	['694']
Caulobacter_vibrioides_0980 quast_strain	['670']
Chlamydia_muridarum_0980 quast_consensus	['910']
Chlamydia_muridarum_ancestor quast_consensus	['930']
Chlamydia_muridarum_0980 quast_strain	['672']
Chlamydia_muridarum_ancestor quast_strain	['662']
Chlamydia_trachomatis_ancestor quast_consensus	['993']
Chlamydia_trachomatis_0980 quast_consensus	['1002']
Chlamydia_trachomatis_0980 quast_strain	['653']
Chlamydia_trachomatis_ancestor quast_strain	['749']
Chlamydophila_caviae_0980 quast_consensus	['1016']
Chlamydophila_caviae_ancestor quast_consensus	['1040']
Chlamydophila_caviae_0980 quast_strain	['668']
Chlamydophila_caviae_ancestor quast_strain	['739']
Chlamydophila_pneumoniae_AR39_0980 quast_consensus	['918']
Chlamydophila_pneumoniae_AR39_ancestor quast_consensus	['910']
Chlamydophila_pneumoniae_AR39_0980 quast_strain	['699']
Chlamydophila_pneumoniae_AR39_ancestor quast_strain	['707']
Chlamydophila_pneumoniae_CWL029_ancestor quast_consensus	['931']
Chlamydophila_pneumoniae_CWL029_0980 quast_consensus	['926']
Chlamydophila_pneumoniae_CWL029_ancestor quast_strain	['736']
Chlamydophila_pneumoniae_CWL029_0980 quast_strain	['707']
Chlamydophila_pneumoniae_TW-183_0980 quast_consensus	['986']
Chlamydophila_pneumoniae_TW-183_ancestor quast_consensus	['973']
Chlamydophila_pneumoniae_TW-183_0980 quast_strain	['762']
Chlamydophila_pneumoniae_TW-183_ancestor quast_strain	['705']
Chlorobaculum_tepidum_0980 quast_consensus	['950']
Chlorobaculum_tepidum_ancestor quast_consensus	['979']
Chlorobaculum_tepidum_0980 quast_strain	['694']
Chlorobaculum_tepidum_ancestor quast_strain	['708']
Chromobacterium_violaceum_0980 quast_consensus	['975']
Chromobacterium_violaceum_ancestor quast_consensus	['978']
Chromobacterium_violaceum_0980 quast_strain	['704']
Chromobacterium_violaceum_ancestor quast_strain	['701']
Clostridium_acetobutylicum_0980 quast_consensus	['1012']
Clostridium_acetobutylicum_ancestor quast_consensus	['1027']
Clostridium_acetobutylicum_0980 quast_strain	['691']
Clostridium_acetobutylicum_ancestor quast_strain	['670']
Clostridium_perfringens_ancestor quast_consensus	['1014']
Clostridium_perfringens_0980 quast_consensus	['1026']
Clostridium_perfringens_ancestor quast_strain	['679']
Clostridium_perfringens_0980 quast_strain	['671']
Clostridium_tetani_0980 quast_consensus	['1016']
Clostridium_tetani_ancestor quast_consensus	['1054']
Clostridium_tetani_ancestor quast_strain	['706']
Clostridium_tetani_0980 quast_strain	['664']
Corynebacterium_diphtheriae_ancestor quast_consensus	['943']
Corynebacterium_diphtheriae_0980 quast_consensus	['950']
Corynebacterium_diphtheriae_0980 quast_strain	['690']
Corynebacterium_diphtheriae_ancestor quast_strain	['723']
Corynebacterium_efficiens_0980 quast_consensus	['904']
Corynebacterium_efficiens_ancestor quast_consensus	['925']
Corynebacterium_efficiens_0980 quast_strain	['666']
Corynebacterium_efficiens_ancestor quast_strain	['673']
Corynebacterium_glutamicum_ancestor quast_consensus	['908']
Corynebacterium_glutamicum_0980 quast_consensus	['904']
Corynebacterium_glutamicum_0980 quast_strain	['680']
Corynebacterium_glutamicum_ancestor quast_strain	['691']
Corynebacterium_glutamicum_ATCC_13032_0980 quast_consensus	['929']
Corynebacterium_glutamicum_ATCC_13032_ancestor quast_consensus	['934']
Corynebacterium_glutamicum_ATCC_13032_0980 quast_strain	['677']
Corynebacterium_glutamicum_ATCC_13032_ancestor quast_strain	['702']
Coxiella_burnetii_0980 quast_consensus	['889']
Coxiella_burnetii_ancestor quast_consensus	['889']
Coxiella_burnetii_ancestor quast_strain	['666']
Coxiella_burnetii_0980 quast_strain	['654']
Cyanidioschyzon_merolae_0980 quast_consensus	['901']
Cyanidioschyzon_merolae_ancestor quast_consensus	['877']
Cyanidioschyzon_merolae_ancestor quast_strain	['647']
Cyanidioschyzon_merolae_0980 quast_strain	['680']
Dehalococcoides_ethenogenes_195_0980 quast_consensus	['901']
Dehalococcoides_ethenogenes_195_ancestor quast_consensus	['940']
Dehalococcoides_ethenogenes_195_0980 quast_strain	['636']
Dehalococcoides_ethenogenes_195_ancestor quast_strain	['686']
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_ancestor quast_consensus	['1144']
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_ancestor quast_strain	['1144']
Enterococcus_faecalis_ancestor quast_consensus	['958']
Enterococcus_faecalis_0980 quast_consensus	['968']
Enterococcus_faecalis_ancestor quast_strain	['688']
Enterococcus_faecalis_0980 quast_strain	['664']
Escherichia_coli_ancestor quast_consensus	['946']
Escherichia_coli_0980 quast_consensus	['947']
Escherichia_coli_0980 quast_strain	['690']
Escherichia_coli_ancestor quast_strain	['719']
Escherichia_coli_O157_H7_ancestor quast_consensus	['874']
Escherichia_coli_O157_H7_0980 quast_consensus	['900']
Escherichia_coli_O157_H7_ancestor quast_strain	['659']
Escherichia_coli_O157_H7_0980 quast_strain	['687']
Escherichia_coli_O157_H7_EDL933_ancestor quast_consensus	['873']
Escherichia_coli_O157_H7_EDL933_0980 quast_consensus	['896']
Escherichia_coli_O157_H7_EDL933_ancestor quast_strain	['649']
Escherichia_coli_O157_H7_EDL933_0980 quast_strain	['677']
Fibrobacter_succinogenes_subsp._succinogenes_S85_ancestor quast_consensus	['1160']
Fibrobacter_succinogenes_subsp._succinogenes_S85_ancestor quast_strain	['1160']
Fusobacterium_nucleatum_subsp._nucleatum_0980 quast_consensus	['1172']
Fusobacterium_nucleatum_subsp._nucleatum_0980 quast_strain	['1172']
Geobacter_sulfurreducens_ancestor quast_consensus	['960']
Geobacter_sulfurreducens_0980 quast_consensus	['950']
Geobacter_sulfurreducens_ancestor quast_strain	['711']
Geobacter_sulfurreducens_0980 quast_strain	['684']
Gloeobacter_violaceus_ancestor quast_consensus	['968']
Gloeobacter_violaceus_0980 quast_consensus	['950']
Gloeobacter_violaceus_ancestor quast_strain	['698']
Gloeobacter_violaceus_0980 quast_strain	['694']
Haemophilus_ducreyi_0980 quast_consensus	['968']
Haemophilus_ducreyi_ancestor quast_consensus	['969']
Haemophilus_ducreyi_0980 quast_strain	['688']
Haemophilus_ducreyi_ancestor quast_strain	['668']
Haemophilus_influenzae_0980 quast_consensus	['912']
Haemophilus_influenzae_ancestor quast_consensus	['952']
Haemophilus_influenzae_ancestor quast_strain	['657']
Haemophilus_influenzae_0980 quast_strain	['690']
Helicobacter_hepaticus_ancestor quast_consensus	['973']
Helicobacter_hepaticus_0980 quast_consensus	['986']
Helicobacter_hepaticus_ancestor quast_strain	['703']
Helicobacter_hepaticus_0980 quast_strain	['710']
Helicobacter_pylori_ancestor quast_consensus	['890']
Helicobacter_pylori_0980 quast_consensus	['917']
Helicobacter_pylori_ancestor quast_strain	['684']
Helicobacter_pylori_0980 quast_strain	['676']
Helicobacter_pylori_J99_0980 quast_consensus	['919']
Helicobacter_pylori_J99_ancestor quast_consensus	['918']
Helicobacter_pylori_J99_ancestor quast_strain	['666']
Helicobacter_pylori_J99_0980 quast_strain	['645']
Lactobacillus_johnsonii_ancestor quast_consensus	['1005']
Lactobacillus_johnsonii_0980 quast_consensus	['981']
Lactobacillus_johnsonii_ancestor quast_strain	['694']
Lactobacillus_johnsonii_0980 quast_strain	['691']
Lactobacillus_plantarum_0980 quast_consensus	['949']
Lactobacillus_plantarum_ancestor quast_consensus	['954']
Lactobacillus_plantarum_0980 quast_strain	['692']
Lactobacillus_plantarum_ancestor quast_strain	['717']
Lactococcus_lactis_subsp._lactis_0980 quast_consensus	['937']
Lactococcus_lactis_subsp._lactis_ancestor quast_consensus	['923']
Lactococcus_lactis_subsp._lactis_0980 quast_strain	['670']
Lactococcus_lactis_subsp._lactis_ancestor quast_strain	['687']
Leishmania_major_ancestor quast_consensus	['863']
Leishmania_major_0980 quast_consensus	['877']
Leishmania_major_ancestor quast_strain	['682']
Leishmania_major_0980 quast_strain	['662']
Listeria_innocua_0980 quast_consensus	['955']
Listeria_innocua_ancestor quast_consensus	['975']
Listeria_innocua_0980 quast_strain	['676']
Listeria_innocua_ancestor quast_strain	['694']
Listeria_monocytogenes_0980 quast_consensus	['987']
Listeria_monocytogenes_ancestor quast_consensus	['981']
Listeria_monocytogenes_0980 quast_strain	['680']
Listeria_monocytogenes_ancestor quast_strain	['722']
Listeria_monocytogenes_str._4b_F2365_0980 quast_consensus	['937']
Listeria_monocytogenes_str._4b_F2365_ancestor quast_consensus	['928']
Listeria_monocytogenes_str._4b_F2365_ancestor quast_strain	['664']
Listeria_monocytogenes_str._4b_F2365_0980 quast_strain	['705']
Mesorhizobium_loti_ancestor quast_consensus	['975']
Mesorhizobium_loti_0980 quast_consensus	['963']
Mesorhizobium_loti_ancestor quast_strain	['703']
Mesorhizobium_loti_0980 quast_strain	['692']
Methanocaldococcus_jannaschii_ancestor quast_consensus	['985']
Methanocaldococcus_jannaschii_0980 quast_consensus	['964']
Methanocaldococcus_jannaschii_ancestor quast_strain	['681']
Methanocaldococcus_jannaschii_0980 quast_strain	['690']
Methanococcus_maripaludis_ancestor quast_consensus	['1010']
Methanococcus_maripaludis_0980 quast_consensus	['991']
Methanococcus_maripaludis_0980 quast_strain	['683']
Methanococcus_maripaludis_ancestor quast_strain	['713']
Methanopyrus_kandleri_0980 quast_consensus	['972']
Methanopyrus_kandleri_ancestor quast_consensus	['977']
Methanopyrus_kandleri_0980 quast_strain	['684']
Methanopyrus_kandleri_ancestor quast_strain	['724']
Methanosarcina_acetivorans_0980 quast_consensus	['898']
Methanosarcina_acetivorans_ancestor quast_consensus	['892']
Methanosarcina_acetivorans_ancestor quast_strain	['676']
Methanosarcina_acetivorans_0980 quast_strain	['669']
Methanosarcina_mazei_0980 quast_consensus	['901']
Methanosarcina_mazei_ancestor quast_consensus	['887']
Methanosarcina_mazei_ancestor quast_strain	['666']
Methanosarcina_mazei_0980 quast_strain	['695']
Methanothermobacter_thermautotrophicus_str._Delta_H_0980 quast_consensus	['1139']
Methanothermobacter_thermautotrophicus_str._Delta_H_0980 quast_strain	['1139']
Mycobacterium_avium_subsp._paratuberculosis_ancestor quast_consensus	['1179']
Mycobacterium_avium_subsp._paratuberculosis_ancestor quast_strain	['1179']
Mycobacterium_bovis_ancestor quast_consensus	['973']
Mycobacterium_bovis_0980 quast_consensus	['961']
Mycobacterium_bovis_ancestor quast_strain	['702']
Mycobacterium_bovis_0980 quast_strain	['676']
Mycobacterium_leprae_0980 quast_consensus	['916']
Mycobacterium_leprae_ancestor quast_consensus	['919']
Mycobacterium_leprae_0980 quast_strain	['676']
Mycobacterium_leprae_ancestor quast_strain	['676']
Mycobacterium_tuberculosis_CDC1551_0980 quast_consensus	['965']
Mycobacterium_tuberculosis_CDC1551_ancestor quast_consensus	['972']
Mycobacterium_tuberculosis_CDC1551_0980 quast_strain	['670']
Mycobacterium_tuberculosis_CDC1551_ancestor quast_strain	['693']
Mycobacterium_tuberculosis_H37Rv_0980 quast_consensus	['954']
Mycobacterium_tuberculosis_H37Rv_ancestor quast_consensus	['969']
Mycobacterium_tuberculosis_H37Rv_ancestor quast_strain	['705']
Mycobacterium_tuberculosis_H37Rv_0980 quast_strain	['660']
Mycoplasma_gallisepticum_0980 quast_consensus	['939']
Mycoplasma_gallisepticum_ancestor quast_consensus	['902']
Mycoplasma_gallisepticum_0980 quast_strain	['665']
Mycoplasma_gallisepticum_ancestor quast_strain	['652']
Mycoplasma_genitalium_ancestor quast_consensus	['1109']
Mycoplasma_genitalium_0980 quast_consensus	['1034']
Mycoplasma_genitalium_ancestor quast_strain	['673']
Mycoplasma_genitalium_0980 quast_strain	['621']
Mycoplasma_mobile_163K_ancestor quast_consensus	['1124']
Mycoplasma_mobile_163K_0980 quast_consensus	['1078']
Mycoplasma_mobile_163K_0980 quast_strain	['703']
Mycoplasma_mobile_163K_ancestor quast_strain	['638']
Mycoplasma_mycoides_subsp._mycoides_SC_0980 quast_consensus	['861']
Mycoplasma_mycoides_subsp._mycoides_SC_ancestor quast_consensus	['838']
Mycoplasma_mycoides_subsp._mycoides_SC_ancestor quast_strain	['512']
Mycoplasma_mycoides_subsp._mycoides_SC_0980 quast_strain	['563']
Mycoplasma_penetrans_ancestor quast_consensus	['1056']
Mycoplasma_penetrans_0980 quast_consensus	['1045']
Mycoplasma_penetrans_ancestor quast_strain	['700']
Mycoplasma_penetrans_0980 quast_strain	['625']
Mycoplasma_pneumoniae_ancestor quast_consensus	['936']
Mycoplasma_pneumoniae_0980 quast_consensus	['899']
Mycoplasma_pneumoniae_0980 quast_strain	['705']
Mycoplasma_pneumoniae_ancestor quast_strain	['726']
Mycoplasma_pulmonis_ancestor quast_consensus	['1017']
Mycoplasma_pulmonis_0980 quast_consensus	['1007']
Mycoplasma_pulmonis_ancestor quast_strain	['625']
Mycoplasma_pulmonis_0980 quast_strain	['682']
Nanoarchaeum_equitans_ancestor quast_consensus	['1109']
Nanoarchaeum_equitans_0980 quast_consensus	['1024']
Nanoarchaeum_equitans_ancestor quast_strain	['707']
Nanoarchaeum_equitans_0980 quast_strain	['674']
Neisseria_meningitidis_serogroup_A_0980 quast_consensus	['863']
Neisseria_meningitidis_serogroup_A_ancestor quast_consensus	['850']
Neisseria_meningitidis_serogroup_A_ancestor quast_strain	['651']
Neisseria_meningitidis_serogroup_A_0980 quast_strain	['678']
Neisseria_meningitidis_serogroup_B_ancestor quast_consensus	['838']
Neisseria_meningitidis_serogroup_B_0980 quast_consensus	['875']
Neisseria_meningitidis_serogroup_B_0980 quast_strain	['675']
Neisseria_meningitidis_serogroup_B_ancestor quast_strain	['625']
Nitrosomonas_europaea_ancestor quast_consensus	['885']
Nitrosomonas_europaea_0980 quast_consensus	['884']
Nitrosomonas_europaea_ancestor quast_strain	['679']
Nitrosomonas_europaea_0980 quast_strain	['688']
Oceanobacillus_iheyensis_0980 quast_consensus	['980']
Oceanobacillus_iheyensis_ancestor quast_consensus	['988']
Oceanobacillus_iheyensis_ancestor quast_strain	['724']
Oceanobacillus_iheyensis_0980 quast_strain	['677']
Onion_yellows_phytoplasma_ancestor quast_consensus	['856']
Onion_yellows_phytoplasma_0980 quast_consensus	['933']
Onion_yellows_phytoplasma_0980 quast_strain	['603']
Onion_yellows_phytoplasma_ancestor quast_strain	['540']
Pasteurella_multocida_0980 quast_consensus	['951']
Pasteurella_multocida_ancestor quast_consensus	['949']
Pasteurella_multocida_0980 quast_strain	['693']
Pasteurella_multocida_ancestor quast_strain	['695']
Photorhabdus_luminescens_subsp._laumondii_ancestor quast_consensus	['1073']
Photorhabdus_luminescens_subsp._laumondii_ancestor quast_strain	['1073']
Porphyromonas_gingivalis_0980 quast_consensus	['888']
Porphyromonas_gingivalis_ancestor quast_consensus	['867']
Porphyromonas_gingivalis_0980 quast_strain	['703']
Porphyromonas_gingivalis_ancestor quast_strain	['653']
Prochlorococcus_marinus_ancestor quast_consensus	['950']
Prochlorococcus_marinus_0980 quast_consensus	['952']
Prochlorococcus_marinus_ancestor quast_strain	['692']
Prochlorococcus_marinus_0980 quast_strain	['705']
Prochlorococcus_marinus_str._MIT_9313_0980 quast_consensus	['913']
Prochlorococcus_marinus_str._MIT_9313_ancestor quast_consensus	['911']
Prochlorococcus_marinus_str._MIT_9313_ancestor quast_strain	['702']
Prochlorococcus_marinus_str._MIT_9313_0980 quast_strain	['683']
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986_ancestor quast_consensus	['1215']
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986_ancestor quast_strain	['1215']
Pseudomonas_aeruginosa_ancestor quast_consensus	['942']
Pseudomonas_aeruginosa_0980 quast_consensus	['947']
Pseudomonas_aeruginosa_0980 quast_strain	['652']
Pseudomonas_aeruginosa_ancestor quast_strain	['672']
Pseudomonas_putida_KT2440_0980 quast_consensus	['942']
Pseudomonas_putida_KT2440_ancestor quast_consensus	['944']
Pseudomonas_putida_KT2440_0980 quast_strain	['689']
Pseudomonas_putida_KT2440_ancestor quast_strain	['701']
Pseudomonas_syringae_pv._tomato_ancestor quast_consensus	['910']
Pseudomonas_syringae_pv._tomato_0980 quast_consensus	['910']
Pseudomonas_syringae_pv._tomato_ancestor quast_strain	['674']
Pseudomonas_syringae_pv._tomato_0980 quast_strain	['688']
Pyrobaculum_aerophilum_ancestor quast_consensus	['950']
Pyrobaculum_aerophilum_0980 quast_consensus	['923']
Pyrobaculum_aerophilum_ancestor quast_strain	['721']
Pyrobaculum_aerophilum_0980 quast_strain	['688']
Pyrococcus_abyssi_0980 quast_consensus	['933']
Pyrococcus_abyssi_ancestor quast_consensus	['920']
Pyrococcus_abyssi_0980 quast_strain	['688']
Pyrococcus_abyssi_ancestor quast_strain	['723']
Pyrococcus_furiosus_ancestor quast_consensus	['945']
Pyrococcus_furiosus_0980 quast_consensus	['941']
Pyrococcus_furiosus_ancestor quast_strain	['712']
Pyrococcus_furiosus_0980 quast_strain	['681']
Pyrococcus_horikoshii_0980 quast_consensus	['953']
Pyrococcus_horikoshii_ancestor quast_consensus	['948']
Pyrococcus_horikoshii_ancestor quast_strain	['687']
Pyrococcus_horikoshii_0980 quast_strain	['710']
Ralstonia_solanacearum_0980 quast_consensus	['943']
Ralstonia_solanacearum_ancestor quast_consensus	['960']
Ralstonia_solanacearum_ancestor quast_strain	['676']
Ralstonia_solanacearum_0980 quast_strain	['679']
Rhodopseudomonas_palustris_0980 quast_consensus	['990']
Rhodopseudomonas_palustris_ancestor quast_consensus	['993']
Rhodopseudomonas_palustris_0980 quast_strain	['688']
Rhodopseudomonas_palustris_ancestor quast_strain	['705']
Rickettsia_conorii_0980 quast_consensus	['976']
Rickettsia_conorii_ancestor quast_consensus	['1004']
Rickettsia_conorii_ancestor quast_strain	['738']
Rickettsia_conorii_0980 quast_strain	['654']
Rickettsia_prowazekii_ancestor quast_consensus	['1109']
Rickettsia_prowazekii_0980 quast_consensus	['1076']
Rickettsia_prowazekii_ancestor quast_strain	['698']
Rickettsia_prowazekii_0980 quast_strain	['711']
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2_ancestor quast_consensus	['1155']
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2_ancestor quast_strain	['1155']
Salmonella_typhi_ancestor quast_consensus	['944']
Salmonella_typhi_0980 quast_consensus	['927']
Salmonella_typhi_ancestor quast_strain	['721']
Salmonella_typhi_0980 quast_strain	['694']
Shewanella_oneidensis_ancestor quast_consensus	['894']
Shewanella_oneidensis_0980 quast_consensus	['904']
Shewanella_oneidensis_ancestor quast_strain	['676']
Shewanella_oneidensis_0980 quast_strain	['672']
Shigella_flexneri_0980 quast_consensus	['865']
Shigella_flexneri_ancestor quast_consensus	['850']
Shigella_flexneri_0980 quast_strain	['671']
Shigella_flexneri_ancestor quast_strain	['652']
Shigella_flexneri_2a_str._2457T_ancestor quast_consensus	['866']
Shigella_flexneri_2a_str._2457T_0980 quast_consensus	['866']
Shigella_flexneri_2a_str._2457T_0980 quast_strain	['671']
Shigella_flexneri_2a_str._2457T_ancestor quast_strain	['652']
Sinorhizobium_meliloti_0980 quast_consensus	['948']
Sinorhizobium_meliloti_ancestor quast_consensus	['969']
Sinorhizobium_meliloti_0980 quast_strain	['694']
Sinorhizobium_meliloti_ancestor quast_strain	['680']
Solibacter_usitatus_Ellin6076_ancestor quast_consensus	['946']
Solibacter_usitatus_Ellin6076_0980 quast_consensus	['931']
Solibacter_usitatus_Ellin6076_ancestor quast_strain	['702']
Solibacter_usitatus_Ellin6076_0980 quast_strain	['689']
Staphylococcus_aureus_subsp._aureus_Mu50_0980 quast_consensus	['1160']
Staphylococcus_aureus_subsp._aureus_Mu50_0980 quast_strain	['1160']
Staphylococcus_aureus_subsp._aureus_MW2_ancestor quast_consensus	['1171']
Staphylococcus_aureus_subsp._aureus_MW2_ancestor quast_strain	['1171']
Staphylococcus_aureus_subsp._aureus_N315_ancestor quast_consensus	['1168']
Staphylococcus_aureus_subsp._aureus_N315_ancestor quast_strain	['1168']
Staphylococcus_epidermidis_ancestor quast_consensus	['1007']
Staphylococcus_epidermidis_0980 quast_consensus	['985']
Staphylococcus_epidermidis_0980 quast_strain	['686']
Staphylococcus_epidermidis_ancestor quast_strain	['686']
