Assembly	scaffolds
# misassemblies	19
    # relocations	19
    # translocations	0
    # inversions	0
    # interspecies translocations	0
# possibly misassembled contigs	11
# misassembled contigs	19
Misassembled contigs length	53549
# local misassemblies	5
# mismatches	455
# indels	1110
    # short indels	390
    # long indels	720
Indels length	11631
