Assembly	final.contigs
# misassemblies	28
    # relocations	28
    # translocations	0
    # inversions	0
# possibly misassembled contigs	1
# misassembled contigs	27
Misassembled contigs length	66201
# local misassemblies	0
# mismatches	9847
# indels	15
    # short indels	15
    # long indels	0
Indels length	15
