Assembly	scaffolds
# misassemblies	261
    # relocations	236
    # translocations	0
    # inversions	22
    # interspecies translocations	3
# possibly misassembled contigs	27
# misassembled contigs	37
Misassembled contigs length	4271262
# local misassemblies	10
# mismatches	34583
# indels	56
    # short indels	56
    # long indels	0
Indels length	57
