Assembly	scaffolds
# misassemblies	221
    # relocations	179
    # translocations	0
    # inversions	35
    # interspecies translocations	7
# possibly misassembled contigs	1
# misassembled contigs	44
Misassembled contigs length	4158295
# local misassemblies	11
# mismatches	59893
# indels	65
    # short indels	64
    # long indels	1
Indels length	75
